"","ttext","date","isretweet","retweetcount","favoritecount","score","delivery","location","duplicate"
"1234","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:08:48","TRUE","1442","0","0","swiggy","delhi",TRUE
"1235","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:08:30","TRUE","1442","0","0","swiggy","delhi",TRUE
"1236","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:08:28","TRUE","1442","0","0","swiggy","delhi",TRUE
"1237","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:06:25","TRUE","1442","0","0","swiggy","delhi",TRUE
"1238","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:05:23","TRUE","1442","0","0","swiggy","delhi",TRUE
"1239","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:05:11","TRUE","1442","0","0","swiggy","delhi",TRUE
"1240","theskindoctor13 ZomatoIN swiggy_in UberEats_IND And DTC bus drivers also drive rashly.","2019-05-25 05:03:46","FALSE","0","0","0","swiggy","delhi",FALSE
"1241","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:03:20","TRUE","1442","0","0","swiggy","delhi",TRUE
"1242","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:03:06","TRUE","1442","0","0","swiggy","delhi",TRUE
"1243","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:02:27","TRUE","1442","0","0","swiggy","delhi",TRUE
"1244","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:00:52","TRUE","1442","0","0","swiggy","delhi",TRUE
"1245","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 05:00:46","TRUE","1442","0","0","swiggy","delhi",TRUE
"1246","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:57:37","TRUE","1442","0","0","swiggy","delhi",TRUE
"1247","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:57:27","TRUE","1442","0","0","swiggy","delhi",TRUE
"1248","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:55:35","TRUE","1442","0","0","swiggy","delhi",TRUE
"1249","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:52:38","TRUE","1442","0","0","swiggy","delhi",TRUE
"1250","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:51:14","TRUE","1442","0","0","swiggy","delhi",TRUE
"1251","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:50:40","TRUE","1442","0","0","swiggy","delhi",TRUE
"1252","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:48:40","TRUE","1442","0","0","swiggy","delhi",TRUE
"1253","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:48:37","TRUE","1442","0","0","swiggy","delhi",TRUE
"1254","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:44:30","TRUE","1442","0","0","swiggy","delhi",TRUE
"1255","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:43:34","TRUE","1442","0","0","swiggy","delhi",TRUE
"1256","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:41:22","TRUE","1442","0","0","swiggy","delhi",TRUE
"1257","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:40:58","TRUE","1442","0","0","swiggy","delhi",TRUE
"1258","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:39:43","TRUE","1442","0","0","swiggy","delhi",TRUE
"1259","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:37:37","TRUE","1442","0","0","swiggy","delhi",TRUE
"1260","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:36:49","TRUE","1442","0","0","swiggy","delhi",TRUE
"1261","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:32:04","TRUE","1442","0","0","swiggy","delhi",TRUE
"1262","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:29:20","TRUE","1442","0","0","swiggy","delhi",TRUE
"1263","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:28:43","TRUE","1442","0","0","swiggy","delhi",TRUE
"1264","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:27:18","TRUE","1442","0","0","swiggy","delhi",TRUE
"1265","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:22:02","TRUE","1442","0","0","swiggy","delhi",TRUE
"1266","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:20:32","TRUE","1442","0","0","swiggy","delhi",TRUE
"1267","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:18:29","TRUE","1442","0","0","swiggy","delhi",TRUE
"1268","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:17:15","TRUE","1442","0","0","swiggy","delhi",TRUE
"1269","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:17:03","TRUE","1442","0","0","swiggy","delhi",TRUE
"1270","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:13:58","TRUE","1442","0","0","swiggy","delhi",TRUE
"1271","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:08:51","TRUE","1442","0","0","swiggy","delhi",TRUE
"1272","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:08:06","TRUE","1442","0","0","swiggy","delhi",TRUE
"1273","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:06:38","TRUE","1442","0","0","swiggy","delhi",TRUE
"1274","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:06:32","TRUE","1442","0","0","swiggy","delhi",TRUE
"1275","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:06:09","TRUE","1442","0","0","swiggy","delhi",TRUE
"1276","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:02:47","TRUE","1442","0","0","swiggy","delhi",TRUE
"1277","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:01:18","TRUE","1442","0","0","swiggy","delhi",TRUE
"1278","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 04:00:29","TRUE","1442","0","0","swiggy","delhi",TRUE
"1279","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:59:24","TRUE","1442","0","0","swiggy","delhi",TRUE
"1280","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:56:51","TRUE","1442","0","0","swiggy","delhi",TRUE
"1281","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:55:42","TRUE","1442","0","0","swiggy","delhi",TRUE
"1282","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:54:47","TRUE","1442","0","0","swiggy","delhi",TRUE
"1283","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:53:21","TRUE","1442","0","0","swiggy","delhi",TRUE
"1284","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:53:11","TRUE","1442","0","0","swiggy","delhi",TRUE
"1285","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:52:57","TRUE","1442","0","0","swiggy","delhi",TRUE
"1286","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:52:24","TRUE","1442","0","0","swiggy","delhi",TRUE
"1287","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:51:17","TRUE","1442","0","0","swiggy","delhi",TRUE
"1288","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:50:51","TRUE","1442","0","0","swiggy","delhi",TRUE
"1289","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:47:53","TRUE","1442","0","0","swiggy","delhi",TRUE
"1290","theskindoctor13 ZomatoIN swiggy_in UberEats_IND Yes, theyre nuisances on the roads ! Similarly Uber and Ola sh ","2019-05-25 03:47:10","FALSE","0","0","0","swiggy","delhi",FALSE
"1291","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:46:47","TRUE","1442","0","0","swiggy","delhi",TRUE
"1292","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:46:07","TRUE","1442","0","0","swiggy","delhi",TRUE
"1293","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:44:30","TRUE","1442","0","0","swiggy","delhi",TRUE
"1294","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:44:05","TRUE","1442","0","0","swiggy","delhi",TRUE
"1295","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:42:41","TRUE","1442","0","0","swiggy","delhi",TRUE
"1296","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:42:03","TRUE","1442","0","0","swiggy","delhi",TRUE
"1297","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:39:57","TRUE","1442","0","0","swiggy","delhi",TRUE
"1298","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:37:23","TRUE","1442","0","0","swiggy","delhi",TRUE
"1299","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:37:17","TRUE","1442","0","0","swiggy","delhi",TRUE
"1300","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:37:04","TRUE","1442","0","0","swiggy","delhi",TRUE
"1301","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:36:39","TRUE","1442","0","0","swiggy","delhi",TRUE
"1302","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:35:51","TRUE","1442","0","0","swiggy","delhi",TRUE
"1303","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:34:17","TRUE","1442","0","0","swiggy","delhi",TRUE
"1304","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:33:23","TRUE","1442","0","0","swiggy","delhi",TRUE
"1305","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:33:00","TRUE","1442","0","0","swiggy","delhi",TRUE
"1306","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:30:48","TRUE","1442","0","0","swiggy","delhi",TRUE
"1307","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:24:40","TRUE","1442","0","0","swiggy","delhi",TRUE
"1308","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:24:35","TRUE","1442","0","0","swiggy","delhi",TRUE
"1309","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:23:09","TRUE","1442","0","0","swiggy","delhi",TRUE
"1310","RT rishisingh_29: So this is what the you guys follow to kill the hunger ...make food so pathetic you cant even smell it .. French fries","2019-05-25 03:21:49","TRUE","1","0","-3","swiggy","delhi",FALSE
"1311","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:20:55","TRUE","1442","0","0","swiggy","delhi",TRUE
"1312","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:20:35","TRUE","1442","0","0","swiggy","delhi",TRUE
"1313","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:19:20","TRUE","1442","0","0","swiggy","delhi",TRUE
"1314","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-05-25 03:16:46","TRUE","1442","0","0","swiggy","delhi",TRUE
